주차장명,시간대,요일,입차대수,출차대수,시간대별 차량대수
울산대공원 남문 주차장,2024-01-12 20:00:00,Friday,7,6,40
울산대공원 남문 주차장,2024-01-12 21:00:00,Friday,3,5,38
울산대공원 남문 주차장,2024-01-12 22:00:00,Friday,0,3,35
울산대공원 남문 주차장,2024-01-12 23:00:00,Friday,1,2,34
울산대공원 남문 주차장,2024-01-13 00:00:00,Saturday,0,0,34
울산대공원 남문 주차장,2024-01-13 01:00:00,Saturday,0,1,33
울산대공원 남문 주차장,2024-01-13 02:00:00,Saturday,1,1,33
울산대공원 남문 주차장,2024-01-13 03:00:00,Saturday,0,0,33
울산대공원 남문 주차장,2024-01-13 04:00:00,Saturday,2,1,34
울산대공원 남문 주차장,2024-01-13 05:00:00,Saturday,0,0,34
울산대공원 남문 주차장,2024-01-13 06:00:00,Saturday,0,0,34
울산대공원 남문 주차장,2024-01-13 07:00:00,Saturday,5,2,37
울산대공원 남문 주차장,2024-01-13 08:00:00,Saturday,11,3,45
울산대공원 남문 주차장,2024-01-13 09:00:00,Saturday,46,11,80
울산대공원 남문 주차장,2024-01-13 10:00:00,Saturday,33,13,100
울산대공원 남문 주차장,2024-01-13 11:00:00,Saturday,45,48,97
울산대공원 남문 주차장,2024-01-13 12:00:00,Saturday,78,34,141
울산대공원 남문 주차장,2024-01-13 13:00:00,Saturday,96,40,197
울산대공원 남문 주차장,2024-01-13 14:00:00,Saturday,111,65,243
울산대공원 남문 주차장,2024-01-13 15:00:00,Saturday,91,117,217
울산대공원 남문 주차장,2024-01-13 16:00:00,Saturday,40,113,144
울산대공원 남문 주차장,2024-01-13 17:00:00,Saturday,8,109,43
울산대공원 남문 주차장,2024-01-13 18:00:00,Saturday,2,11,34
울산대공원 남문 주차장,2024-01-13 19:00:00,Saturday,6,3,37
울산대공원 남문 주차장,2024-01-13 20:00:00,Saturday,4,7,34
울산대공원 남문 주차장,2024-01-13 21:00:00,Saturday,2,3,33
울산대공원 남문 주차장,2024-01-13 22:00:00,Saturday,0,1,32
울산대공원 남문 주차장,2024-01-13 23:00:00,Saturday,1,0,33
울산대공원 남문 주차장,2024-01-14 00:00:00,Sunday,0,0,33
울산대공원 남문 주차장,2024-01-14 01:00:00,Sunday,0,1,32
울산대공원 남문 주차장,2024-01-14 02:00:00,Sunday,0,0,32
울산대공원 남문 주차장,2024-01-14 03:00:00,Sunday,0,0,32
울산대공원 남문 주차장,2024-01-14 04:00:00,Sunday,0,0,32
울산대공원 남문 주차장,2024-01-14 05:00:00,Sunday,2,1,33
울산대공원 남문 주차장,2024-01-14 06:00:00,Sunday,2,1,34
울산대공원 남문 주차장,2024-01-14 07:00:00,Sunday,3,2,35
울산대공원 남문 주차장,2024-01-14 08:00:00,Sunday,34,10,59
울산대공원 남문 주차장,2024-01-14 09:00:00,Sunday,37,13,83
울산대공원 남문 주차장,2024-01-14 10:00:00,Sunday,48,16,115
울산대공원 남문 주차장,2024-01-14 11:00:00,Sunday,93,36,172
울산대공원 남문 주차장,2024-01-14 12:00:00,Sunday,150,68,254
울산대공원 남문 주차장,2024-01-14 13:00:00,Sunday,185,69,370
울산대공원 남문 주차장,2024-01-14 14:00:00,Sunday,177,120,427
울산대공원 남문 주차장,2024-01-14 15:00:00,Sunday,159,169,417
울산대공원 남문 주차장,2024-01-14 16:00:00,Sunday,37,231,223
울산대공원 남문 주차장,2024-01-14 17:00:00,Sunday,15,183,55
울산대공원 남문 주차장,2024-01-14 18:00:00,Sunday,3,22,36
울산대공원 남문 주차장,2024-01-14 19:00:00,Sunday,4,5,35
울산대공원 남문 주차장,2024-01-14 20:00:00,Sunday,2,2,35
울산대공원 남문 주차장,2024-01-14 21:00:00,Sunday,2,4,33
울산대공원 남문 주차장,2024-01-14 22:00:00,Sunday,0,1,32
울산대공원 남문 주차장,2024-01-14 23:00:00,Sunday,0,0,32
울산대공원 남문 주차장,2024-01-15 00:00:00,Monday,0,0,32
울산대공원 남문 주차장,2024-01-15 01:00:00,Monday,0,0,32
울산대공원 남문 주차장,2024-01-15 02:00:00,Monday,0,0,32
울산대공원 남문 주차장,2024-01-15 03:00:00,Monday,0,0,32
울산대공원 남문 주차장,2024-01-15 04:00:00,Monday,0,0,32
울산대공원 남문 주차장,2024-01-15 05:00:00,Monday,2,0,34
울산대공원 남문 주차장,2024-01-15 06:00:00,Monday,1,3,32
울산대공원 남문 주차장,2024-01-15 07:00:00,Monday,3,2,33
울산대공원 남문 주차장,2024-01-15 08:00:00,Monday,2,0,35
울산대공원 남문 주차장,2024-01-15 09:00:00,Monday,5,4,36
울산대공원 남문 주차장,2024-01-15 10:00:00,Monday,6,3,39
울산대공원 남문 주차장,2024-01-15 11:00:00,Monday,8,5,42
울산대공원 남문 주차장,2024-01-15 12:00:00,Monday,13,11,44
울산대공원 남문 주차장,2024-01-15 13:00:00,Monday,13,11,46
울산대공원 남문 주차장,2024-01-15 14:00:00,Monday,11,16,41
울산대공원 남문 주차장,2024-01-15 15:00:00,Monday,7,7,41
울산대공원 남문 주차장,2024-01-15 16:00:00,Monday,9,9,41
울산대공원 남문 주차장,2024-01-15 17:00:00,Monday,3,10,34
울산대공원 남문 주차장,2024-01-15 18:00:00,Monday,2,3,33
울산대공원 남문 주차장,2024-01-15 19:00:00,Monday,8,4,37
울산대공원 남문 주차장,2024-01-15 20:00:00,Monday,2,4,35
울산대공원 남문 주차장,2024-01-15 21:00:00,Monday,2,3,34
울산대공원 남문 주차장,2024-01-15 22:00:00,Monday,1,2,33
울산대공원 남문 주차장,2024-01-15 23:00:00,Monday,0,0,33
울산대공원 남문 주차장,2024-01-16 00:00:00,Tuesday,0,1,32
울산대공원 남문 주차장,2024-01-16 01:00:00,Tuesday,0,0,32
울산대공원 남문 주차장,2024-01-16 02:00:00,Tuesday,0,0,32
울산대공원 남문 주차장,2024-01-16 03:00:00,Tuesday,0,0,32
울산대공원 남문 주차장,2024-01-16 04:00:00,Tuesday,0,0,32
울산대공원 남문 주차장,2024-01-16 05:00:00,Tuesday,1,1,32
울산대공원 남문 주차장,2024-01-16 06:00:00,Tuesday,0,0,32
울산대공원 남문 주차장,2024-01-16 07:00:00,Tuesday,2,1,33
울산대공원 남문 주차장,2024-01-16 08:00:00,Tuesday,8,3,38
울산대공원 남문 주차장,2024-01-16 09:00:00,Tuesday,30,6,62
울산대공원 남문 주차장,2024-01-16 10:00:00,Tuesday,13,8,67
울산대공원 남문 주차장,2024-01-16 11:00:00,Tuesday,18,27,58
울산대공원 남문 주차장,2024-01-16 12:00:00,Tuesday,26,23,61
울산대공원 남문 주차장,2024-01-16 13:00:00,Tuesday,45,18,88
울산대공원 남문 주차장,2024-01-16 14:00:00,Tuesday,20,27,81
울산대공원 남문 주차장,2024-01-16 15:00:00,Tuesday,17,24,74
울산대공원 남문 주차장,2024-01-16 16:00:00,Tuesday,12,35,51
울산대공원 남문 주차장,2024-01-16 17:00:00,Tuesday,5,17,39
울산대공원 남문 주차장,2024-01-16 18:00:00,Tuesday,5,8,36
울산대공원 남문 주차장,2024-01-16 19:00:00,Tuesday,3,1,38
울산대공원 남문 주차장,2024-01-16 20:00:00,Tuesday,3,6,35
울산대공원 남문 주차장,2024-01-16 21:00:00,Tuesday,4,6,33
울산대공원 남문 주차장,2024-01-16 22:00:00,Tuesday,1,2,32
울산대공원 남문 주차장,2024-01-16 23:00:00,Tuesday,1,0,33
울산대공원 남문 주차장,2024-01-17 00:00:00,Wednesday,0,1,32
울산대공원 남문 주차장,2024-01-17 01:00:00,Wednesday,0,0,32
울산대공원 남문 주차장,2024-01-17 02:00:00,Wednesday,1,1,32
울산대공원 남문 주차장,2024-01-17 03:00:00,Wednesday,0,0,32
울산대공원 남문 주차장,2024-01-17 04:00:00,Wednesday,0,0,32
울산대공원 남문 주차장,2024-01-17 05:00:00,Wednesday,0,0,32
울산대공원 남문 주차장,2024-01-17 06:00:00,Wednesday,1,1,32
울산대공원 남문 주차장,2024-01-17 07:00:00,Wednesday,4,3,33
울산대공원 남문 주차장,2024-01-17 08:00:00,Wednesday,4,2,35
울산대공원 남문 주차장,2024-01-17 09:00:00,Wednesday,29,3,61
울산대공원 남문 주차장,2024-01-17 10:00:00,Wednesday,36,9,88
울산대공원 남문 주차장,2024-01-17 11:00:00,Wednesday,15,39,64
울산대공원 남문 주차장,2024-01-17 12:00:00,Wednesday,12,14,62
울산대공원 남문 주차장,2024-01-17 13:00:00,Wednesday,23,11,74
울산대공원 남문 주차장,2024-01-17 14:00:00,Wednesday,15,30,59
울산대공원 남문 주차장,2024-01-17 15:00:00,Wednesday,18,17,60
울산대공원 남문 주차장,2024-01-17 16:00:00,Wednesday,8,20,48
울산대공원 남문 주차장,2024-01-17 17:00:00,Wednesday,2,16,34
울산대공원 남문 주차장,2024-01-17 18:00:00,Wednesday,1,2,33
울산대공원 남문 주차장,2024-01-17 19:00:00,Wednesday,6,1,38
울산대공원 남문 주차장,2024-01-17 20:00:00,Wednesday,0,2,36
울산대공원 남문 주차장,2024-01-17 21:00:00,Wednesday,2,4,34
울산대공원 남문 주차장,2024-01-17 22:00:00,Wednesday,0,1,33
울산대공원 남문 주차장,2024-01-17 23:00:00,Wednesday,0,1,32
울산대공원 남문 주차장,2024-01-18 00:00:00,Thursday,0,0,32
울산대공원 남문 주차장,2024-01-18 01:00:00,Thursday,0,0,32
울산대공원 남문 주차장,2024-01-18 02:00:00,Thursday,0,0,32
울산대공원 남문 주차장,2024-01-18 03:00:00,Thursday,0,0,32
울산대공원 남문 주차장,2024-01-18 04:00:00,Thursday,0,0,32
울산대공원 남문 주차장,2024-01-18 05:00:00,Thursday,1,0,33
울산대공원 남문 주차장,2024-01-18 06:00:00,Thursday,1,0,34
울산대공원 남문 주차장,2024-01-18 07:00:00,Thursday,3,3,34
울산대공원 남문 주차장,2024-01-18 08:00:00,Thursday,8,4,38
울산대공원 남문 주차장,2024-01-18 09:00:00,Thursday,20,11,47
울산대공원 남문 주차장,2024-01-18 10:00:00,Thursday,12,9,50
울산대공원 남문 주차장,2024-01-18 11:00:00,Thursday,7,24,33
울산대공원 남문 주차장,2024-01-18 12:00:00,Thursday,1,1,33
울산대공원 남문 주차장,2024-01-18 13:00:00,Thursday,3,2,34
울산대공원 남문 주차장,2024-01-18 14:00:00,Thursday,3,4,33
울산대공원 남문 주차장,2024-01-18 15:00:00,Thursday,3,3,33
울산대공원 남문 주차장,2024-01-18 16:00:00,Thursday,2,2,33
울산대공원 남문 주차장,2024-01-18 17:00:00,Thursday,4,4,33
울산대공원 남문 주차장,2024-01-18 18:00:00,Thursday,4,2,35
울산대공원 남문 주차장,2024-01-18 19:00:00,Thursday,1,1,35
울산대공원 남문 주차장,2024-01-18 20:00:00,Thursday,4,3,36
울산대공원 남문 주차장,2024-01-18 21:00:00,Thursday,1,3,34
울산대공원 남문 주차장,2024-01-18 22:00:00,Thursday,2,3,33
울산대공원 남문 주차장,2024-01-18 23:00:00,Thursday,0,1,32
울산대공원 남문 주차장,2024-01-19 00:00:00,Friday,0,0,32
울산대공원 남문 주차장,2024-01-19 01:00:00,Friday,0,0,32
울산대공원 남문 주차장,2024-01-19 02:00:00,Friday,0,0,32
울산대공원 남문 주차장,2024-01-19 03:00:00,Friday,1,0,33
울산대공원 남문 주차장,2024-01-19 04:00:00,Friday,0,1,32
울산대공원 남문 주차장,2024-01-19 05:00:00,Friday,0,0,32
울산대공원 남문 주차장,2024-01-19 06:00:00,Friday,0,0,32
울산대공원 남문 주차장,2024-01-19 07:00:00,Friday,1,0,33
울산대공원 남문 주차장,2024-01-19 08:00:00,Friday,10,3,40
울산대공원 남문 주차장,2024-01-19 09:00:00,Friday,22,9,53
울산대공원 남문 주차장,2024-01-19 10:00:00,Friday,20,8,65
울산대공원 남문 주차장,2024-01-19 11:00:00,Friday,13,27,51
울산대공원 남문 주차장,2024-01-19 12:00:00,Friday,14,13,52
울산대공원 남문 주차장,2024-01-19 13:00:00,Friday,17,12,57
울산대공원 남문 주차장,2024-01-19 14:00:00,Friday,9,16,50
울산대공원 남문 주차장,2024-01-19 15:00:00,Friday,10,17,43
울산대공원 남문 주차장,2024-01-19 16:00:00,Friday,11,10,44
울산대공원 남문 주차장,2024-01-19 17:00:00,Friday,2,9,37
울산대공원 남문 주차장,2024-01-19 18:00:00,Friday,2,6,33
울산대공원 남문 주차장,2024-01-19 19:00:00,Friday,5,3,35
울산대공원 남문 주차장,2024-01-19 20:00:00,Friday,2,4,33
울산대공원 남문 주차장,2024-01-19 21:00:00,Friday,2,3,32
울산대공원 남문 주차장,2024-01-19 22:00:00,Friday,0,0,32
울산대공원 남문 주차장,2024-01-19 23:00:00,Friday,0,0,32
울산대공원 남문 주차장,2024-01-20 00:00:00,Saturday,0,0,32
울산대공원 남문 주차장,2024-01-20 01:00:00,Saturday,0,0,32
울산대공원 남문 주차장,2024-01-20 02:00:00,Saturday,0,0,32
울산대공원 남문 주차장,2024-01-20 03:00:00,Saturday,0,0,32
울산대공원 남문 주차장,2024-01-20 04:00:00,Saturday,0,0,32
울산대공원 남문 주차장,2024-01-20 05:00:00,Saturday,0,0,32
울산대공원 남문 주차장,2024-01-20 06:00:00,Saturday,0,0,32
울산대공원 남문 주차장,2024-01-20 07:00:00,Saturday,1,0,33
울산대공원 남문 주차장,2024-01-20 08:00:00,Saturday,1,1,33
울산대공원 남문 주차장,2024-01-20 09:00:00,Saturday,6,1,38
울산대공원 남문 주차장,2024-01-20 10:00:00,Saturday,9,4,43
울산대공원 남문 주차장,2024-01-20 11:00:00,Saturday,6,10,39
울산대공원 남문 주차장,2024-01-20 12:00:00,Saturday,14,8,45
울산대공원 남문 주차장,2024-01-20 13:00:00,Saturday,26,11,60
울산대공원 남문 주차장,2024-01-20 14:00:00,Saturday,9,12,57
울산대공원 남문 주차장,2024-01-20 15:00:00,Saturday,14,23,48
울산대공원 남문 주차장,2024-01-20 16:00:00,Saturday,10,13,45
울산대공원 남문 주차장,2024-01-20 17:00:00,Saturday,5,14,36
울산대공원 남문 주차장,2024-01-20 18:00:00,Saturday,2,3,35
울산대공원 남문 주차장,2024-01-20 19:00:00,Saturday,1,4,32
울산대공원 남문 주차장,2024-01-20 20:00:00,Saturday,1,0,33
울산대공원 남문 주차장,2024-01-20 21:00:00,Saturday,1,1,33
울산대공원 남문 주차장,2024-01-20 22:00:00,Saturday,0,1,32
울산대공원 남문 주차장,2024-01-20 23:00:00,Saturday,0,0,32
울산대공원 남문 주차장,2024-01-21 00:00:00,Sunday,0,0,32
울산대공원 남문 주차장,2024-01-21 01:00:00,Sunday,0,0,32
울산대공원 남문 주차장,2024-01-21 02:00:00,Sunday,0,0,32
울산대공원 남문 주차장,2024-01-21 03:00:00,Sunday,0,0,32
울산대공원 남문 주차장,2024-01-21 04:00:00,Sunday,0,0,32
울산대공원 남문 주차장,2024-01-21 05:00:00,Sunday,1,1,32
울산대공원 남문 주차장,2024-01-21 06:00:00,Sunday,0,0,32
울산대공원 남문 주차장,2024-01-21 07:00:00,Sunday,5,2,35
울산대공원 남문 주차장,2024-01-21 08:00:00,Sunday,4,3,36
울산대공원 남문 주차장,2024-01-21 09:00:00,Sunday,19,5,50
울산대공원 남문 주차장,2024-01-21 10:00:00,Sunday,25,6,69
울산대공원 남문 주차장,2024-01-21 11:00:00,Sunday,27,32,64
울산대공원 남문 주차장,2024-01-21 12:00:00,Sunday,61,16,109
울산대공원 남문 주차장,2024-01-21 13:00:00,Sunday,82,38,153
울산대공원 남문 주차장,2024-01-21 14:00:00,Sunday,71,50,174
울산대공원 남문 주차장,2024-01-21 15:00:00,Sunday,38,84,128
울산대공원 남문 주차장,2024-01-21 16:00:00,Sunday,19,58,89
울산대공원 남문 주차장,2024-01-21 17:00:00,Sunday,9,56,42
울산대공원 남문 주차장,2024-01-21 18:00:00,Sunday,7,11,38
울산대공원 남문 주차장,2024-01-21 19:00:00,Sunday,2,6,34
울산대공원 남문 주차장,2024-01-21 20:00:00,Sunday,4,3,35
울산대공원 남문 주차장,2024-01-21 21:00:00,Sunday,0,3,32
울산대공원 남문 주차장,2024-01-21 22:00:00,Sunday,0,0,32
울산대공원 남문 주차장,2024-01-21 23:00:00,Sunday,2,2,32
울산대공원 남문 주차장,2024-01-22 00:00:00,Monday,0,0,32
울산대공원 남문 주차장,2024-01-22 01:00:00,Monday,0,0,32
울산대공원 남문 주차장,2024-01-22 02:00:00,Monday,0,0,32
울산대공원 남문 주차장,2024-01-22 03:00:00,Monday,0,0,32
울산대공원 남문 주차장,2024-01-22 04:00:00,Monday,0,0,32
울산대공원 남문 주차장,2024-01-22 05:00:00,Monday,1,1,32
울산대공원 남문 주차장,2024-01-22 06:00:00,Monday,0,0,32
울산대공원 남문 주차장,2024-01-22 07:00:00,Monday,2,0,34
울산대공원 남문 주차장,2024-01-22 08:00:00,Monday,2,2,34
울산대공원 남문 주차장,2024-01-22 09:00:00,Monday,2,1,35
울산대공원 남문 주차장,2024-01-22 10:00:00,Monday,4,2,37
울산대공원 남문 주차장,2024-01-22 11:00:00,Monday,4,6,35
울산대공원 남문 주차장,2024-01-22 12:00:00,Monday,4,2,37
울산대공원 남문 주차장,2024-01-22 13:00:00,Monday,9,6,40
울산대공원 남문 주차장,2024-01-22 14:00:00,Monday,4,7,37
울산대공원 남문 주차장,2024-01-22 15:00:00,Monday,8,7,38
울산대공원 남문 주차장,2024-01-22 16:00:00,Monday,3,3,38
울산대공원 남문 주차장,2024-01-22 17:00:00,Monday,2,6,34
울산대공원 남문 주차장,2024-01-22 18:00:00,Monday,3,4,33
울산대공원 남문 주차장,2024-01-22 19:00:00,Monday,1,1,33
울산대공원 남문 주차장,2024-01-22 20:00:00,Monday,2,2,33
울산대공원 남문 주차장,2024-01-22 21:00:00,Monday,1,1,33
울산대공원 남문 주차장,2024-01-22 22:00:00,Monday,3,4,32
울산대공원 남문 주차장,2024-01-22 23:00:00,Monday,0,0,32
울산대공원 남문 주차장,2024-01-23 00:00:00,Tuesday,1,0,33
울산대공원 남문 주차장,2024-01-23 01:00:00,Tuesday,0,0,33
울산대공원 남문 주차장,2024-01-23 02:00:00,Tuesday,0,1,32
울산대공원 남문 주차장,2024-01-23 03:00:00,Tuesday,0,0,32
울산대공원 남문 주차장,2024-01-23 04:00:00,Tuesday,0,0,32
울산대공원 남문 주차장,2024-01-23 05:00:00,Tuesday,0,0,32
울산대공원 남문 주차장,2024-01-23 06:00:00,Tuesday,0,0,32
울산대공원 남문 주차장,2024-01-23 07:00:00,Tuesday,3,1,34
울산대공원 남문 주차장,2024-01-23 08:00:00,Tuesday,8,3,39
울산대공원 남문 주차장,2024-01-23 09:00:00,Tuesday,13,6,46
울산대공원 남문 주차장,2024-01-23 10:00:00,Tuesday,6,3,49
울산대공원 남문 주차장,2024-01-23 11:00:00,Tuesday,10,18,41
울산대공원 남문 주차장,2024-01-23 12:00:00,Tuesday,7,2,46
울산대공원 남문 주차장,2024-01-23 13:00:00,Tuesday,10,7,49
울산대공원 남문 주차장,2024-01-23 14:00:00,Tuesday,14,16,47
울산대공원 남문 주차장,2024-01-23 15:00:00,Tuesday,13,16,44
울산대공원 남문 주차장,2024-01-23 16:00:00,Tuesday,6,8,42
울산대공원 남문 주차장,2024-01-23 17:00:00,Tuesday,1,10,33
울산대공원 남문 주차장,2024-01-23 18:00:00,Tuesday,3,2,34
울산대공원 남문 주차장,2024-01-23 19:00:00,Tuesday,5,5,34
울산대공원 남문 주차장,2024-01-23 20:00:00,Tuesday,3,3,34
울산대공원 남문 주차장,2024-01-23 21:00:00,Tuesday,2,4,32
울산대공원 남문 주차장,2024-01-23 22:00:00,Tuesday,0,0,32
울산대공원 남문 주차장,2024-01-23 23:00:00,Tuesday,0,0,32
울산대공원 남문 주차장,2024-01-24 00:00:00,Wednesday,0,0,32
울산대공원 남문 주차장,2024-01-24 01:00:00,Wednesday,0,0,32
울산대공원 남문 주차장,2024-01-24 02:00:00,Wednesday,1,1,32
울산대공원 남문 주차장,2024-01-24 03:00:00,Wednesday,0,0,32
울산대공원 남문 주차장,2024-01-24 04:00:00,Wednesday,0,0,32
울산대공원 남문 주차장,2024-01-24 05:00:00,Wednesday,0,0,32
울산대공원 남문 주차장,2024-01-24 06:00:00,Wednesday,0,0,32
울산대공원 남문 주차장,2024-01-24 07:00:00,Wednesday,3,2,33
울산대공원 남문 주차장,2024-01-24 08:00:00,Wednesday,6,2,37
